strain amplitude,frequency
9.267129394949975e-22,12.739954079899906
9.268040218797841e-22,12.741865215387898
9.268951131093553e-22,12.743776637567574
9.269862131845583e-22,12.745688346481938
9.270773221062417e-22,12.747600342174
9.271684398752524e-22,12.749512624686787
9.272595664924387e-22,12.75142519406332
9.273507019586482e-22,12.753338050346633
9.274418462747293e-22,12.755251193579769
9.275329994415304e-22,12.757164623805778
9.276241614598988e-22,12.759078341067696
9.277153323306836e-22,12.760992345408603
9.278065120547325e-22,12.76290663687154
9.278977006328941e-22,12.76482121549959
9.279888980660167e-22,12.766736081335832
9.280801043549492e-22,12.768651234423348
9.281713195005405e-22,12.770566674805231
9.282625435036393e-22,12.772482402524584
9.283537763650939e-22,12.774398417624504
9.284450180857538e-22,12.776314720148097
9.285362686664673e-22,12.778231310138482
9.286275281080839e-22,12.780148187638787
9.287187964114528e-22,12.782065352692129
9.288100735774226e-22,12.783982805341653
9.289013596068439e-22,12.785900545630508
9.289926545005653e-22,12.787818573601836
9.29083958259437e-22,12.78973688929881
9.291752708843076e-22,12.791655492764558
9.292665923760276e-22,12.793574384042275
9.293579227354463e-22,12.795493563175134
9.29449261963414e-22,12.797413030206318
9.295406100607803e-22,12.799332785179006
9.296319670283948e-22,12.801252828136393
9.297233328671079e-22,12.803173159121677
9.298147075777692e-22,12.805093778178055
9.299060911612294e-22,12.807014685348763
9.299974836183395e-22,12.808935880677023
9.300888849499496e-22,12.810857364206054
9.301802951569087e-22,12.812779135979065
9.302717142400696e-22,12.81470119603934
9.303631422002812e-22,12.81662354443009
9.304545790383945e-22,12.818546181194574
9.305460247552623e-22,12.82046910637609
9.306374793517327e-22,12.82239232001784
9.307289428286585e-22,12.824315822163143
9.308204151868909e-22,12.826239612855284
9.309118964272792e-22,12.8281636921375
9.310033865506761e-22,12.830088060053118
9.31094885557933e-22,12.832012716645435
9.311863934499014e-22,12.833937661957759
9.312779102274324e-22,12.835862896033392
9.313694358913768e-22,12.837788418915652
9.31460970442587e-22,12.839714230647854
9.315525138819147e-22,12.841640331273341
9.316440662102112e-22,12.843566720835437
9.31735627428329e-22,12.845493399377501
9.318271975371206e-22,12.847420366942893
9.319187765374362e-22,12.84934762357493
9.320103644301289e-22,12.851275169316997
9.321019612160522e-22,12.853203004212482
9.321935668960572e-22,12.855131128304752
9.322851814709961e-22,12.857059541637177
9.323768049417225e-22,12.85898824425316
9.324684373090874e-22,12.860917236196078
9.325600785739448e-22,12.86284651750936
9.326517287371455e-22,12.864776088236377
9.32743387799545e-22,12.866705948420591
9.328350557619938e-22,12.868636098105378
9.329267326253464e-22,12.870566537334202
9.330184183904546e-22,12.872497266150472
9.331101130581728e-22,12.874428284597647
9.332018166293532e-22,12.876359592719163
9.332935291048494e-22,12.878291190558475
9.33385250485516e-22,12.880223078159073
9.334769807722044e-22,12.882155255564383
9.335687199657696e-22,12.884087722817906
9.336604680670646e-22,12.886020479963106
9.337522250769435e-22,12.887953527043477
9.338439909962598e-22,12.889886864102518
9.339357658258674e-22,12.891820491183726
9.340275495666206e-22,12.893754408330606
9.34119342219373e-22,12.895688615586664
9.342111437849788e-22,12.897623112995431
9.343029542642924e-22,12.899557900600424
9.343947736581682e-22,12.901492978445182
9.344866019674602e-22,12.903428346573245
9.345784391930233e-22,12.905364005028154
9.346702853357111e-22,12.907299953853459
9.347621403963797e-22,12.909236193092735
9.348540043758832e-22,12.911172722789532
9.349458772750759e-22,12.913109542987424
9.35037759094813e-22,12.915046653729998
9.351296498359492e-22,12.916984055060814
9.352215494993398e-22,12.918921747023488
9.353134580858398e-22,12.92085972966161
9.354053755963048e-22,12.922798003018789
9.354973020315898e-22,12.924736567138632
9.355892373925507e-22,12.926675422064768
9.356811816800413e-22,12.928614567840787
9.357731348949198e-22,12.930554004510373
9.358650970380393e-22,12.932493732117115
9.359570681102567e-22,12.934433750704677
9.360490481124269e-22,12.936374060316702
9.361410370454072e-22,12.938314660996857
9.362330349100523e-22,12.9402555527888
9.363250417072192e-22,12.942196735736204
9.364170574377644e-22,12.944138209882764
9.36509082102543e-22,12.946079975272129
9.366011157024107e-22,12.948022031947998
9.366931582382255e-22,12.949964379954077
9.367852097108428e-22,12.951907019334058
9.368772701211196e-22,12.953849950131662
9.369693394699125e-22,12.955793172390601
9.370614177580776e-22,12.957736686154588
9.371535049864729e-22,12.95968049146737
9.372456011559545e-22,12.96162458837268
9.37337706267379e-22,12.963568976914235
9.374298203216034e-22,12.965513657135801
9.375219433194857e-22,12.967458629081131
9.376140752618819e-22,12.969403892793984
9.377062161496505e-22,12.97134944831814
9.377983659836484e-22,12.973295295697362
9.378905247647335e-22,12.975241434975457
9.379826924937629e-22,12.977187866196186
9.380748691715938e-22,12.97913458940334
9.381670547990844e-22,12.981081604640737
9.382592493770929e-22,12.983028911952188
9.38351452906476e-22,12.984976511381477
9.38443665388092e-22,12.986924402972452
9.385358868227994e-22,12.988872586768931
9.386281172114566e-22,12.990821062814755
9.387203565549206e-22,12.992769831153753
9.388126048540509e-22,12.994718891829791
9.389048621097065e-22,12.99666824488672
9.389971283227433e-22,12.998617890368374
9.390894034940218e-22,13.000567828318644
9.391816876244e-22,13.002518058781401
9.392739807147379e-22,13.004468581800536
9.39366282765892e-22,13.006419397419908
9.394585937787225e-22,13.008370505683425
9.395509137540886e-22,13.010321906634987
9.396432426928485e-22,13.012273600318498
9.397355805958622e-22,13.014225586777886
9.39827927463989e-22,13.016177866057067
9.399202832980872e-22,13.018130438199943
9.400126480990166e-22,13.020083303250464
9.401050218676365e-22,13.022036461252569
9.401974046048064e-22,13.023989912250197
9.402897963113863e-22,13.025943656287302
9.403821969882353e-22,13.027897693407844
9.404746066362137e-22,13.029852023655796
9.405670252561819e-22,13.031806647075125
9.406594528489984e-22,13.033761563709806
9.40751889415524e-22,13.035716773603829
9.408443349566203e-22,13.037672276801207
9.409367894731453e-22,13.039628073345904
9.410292529659597e-22,13.04158416328194
9.411217254359246e-22,13.043540546653322
9.412142068839005e-22,13.045497223504086
9.41306697310747e-22,13.047454193878231
9.413991967173256e-22,13.049411457819803
9.414917051044966e-22,13.051369015372844
9.415842224731208e-22,13.053326866581392
9.416767488240595e-22,13.055285011489504
9.417692841581738e-22,13.057243450141245
9.418618284763235e-22,13.059202182580654
9.419543817793702e-22,13.061161208851818
9.420469440681761e-22,13.063120528998825
9.42139515343602e-22,13.06508014306575
9.422320956065087e-22,13.067040051096678
9.423246848577588e-22,13.069000253135732
9.424172830982124e-22,13.070960749226979
9.425098903287323e-22,13.07292153941456
9.426025065501792e-22,13.074882623742567
9.426951317634157e-22,13.076844002255157
9.42787765969304e-22,13.078805674996437
9.428804091687045e-22,13.080767642010537
9.429730613624805e-22,13.082729903341624
9.430657225514943e-22,13.084692459033844
9.431583927366078e-22,13.086655309131347
9.43251071918683e-22,13.0886184536783
9.433437600985828e-22,13.09058189271888
9.434364572771694e-22,13.09254562629726
9.435291634553055e-22,13.094509654457624
9.436218786338531e-22,13.096473977244157
9.437146028136768e-22,13.098438594701078
9.438073359956366e-22,13.100403506872555
9.439000781805971e-22,13.102368713802813
9.439928293694206e-22,13.104334215536067
9.44085589562971e-22,13.106300012116563
9.441783587621104e-22,13.108266103588498
9.442711369677033e-22,13.11023248999614
9.443639241806126e-22,13.112199171383727
9.444567204017005e-22,13.11416614779548
9.445495256318321e-22,13.116133419275695
9.446423398718701e-22,13.11810098586861
9.447351631226776e-22,13.120068847618485
9.448279953851198e-22,13.122037004569632
9.449208366600599e-22,13.124005456766326
9.45013686948361e-22,13.12597420425284
9.451065462508882e-22,13.127943247073482
9.451994145685054e-22,13.129912585272553
9.452922919020753e-22,13.13188221889435
9.453851782524639e-22,13.133852147983205
9.454780736205355e-22,13.135822372583453
9.455709780071526e-22,13.137792892739391
9.456638914131816e-22,13.13976370849538
9.457568138394864e-22,13.141734819895758
9.458497452869312e-22,13.143706226984866
9.459426857563819e-22,13.145677929807077
9.460356352487027e-22,13.147649928406747
9.46128593764758e-22,13.149622222828242
9.462215613054134e-22,13.15159481311594
9.463145378715336e-22,13.153567699314218
9.464075234639839e-22,13.15554088146748
9.465005180836304e-22,13.157514359620126
9.465935217313375e-22,13.159488133816549
9.4668653440797e-22,13.161462204101149
9.467795561143953e-22,13.163436570518364
9.468725868514776e-22,13.165411233112609
9.469656266200825e-22,13.16738619192831
9.470586754210762e-22,13.169361447009894
9.471517332553238e-22,13.171336998401808
9.472448001236925e-22,13.173312846148526
9.473378760270487e-22,13.175288990294503
9.47430960966256e-22,13.177265430884162
9.47524054942182e-22,13.179242167961998
9.476171579556933e-22,13.181219201572489
9.477102700076561e-22,13.183196531760126
9.478033910989366e-22,13.185174158569385
9.478965212304009e-22,13.18715208204476
9.479896604029163e-22,13.189130302230765
9.480828086173486e-22,13.191108819171893
9.481759658745648e-22,13.193087632912665
9.482691321754322e-22,13.195066743497627
9.483623075208186e-22,13.197046150971298
9.484554919115894e-22,13.199025855378208
9.485486853486129e-22,13.201005856762908
9.48641887832755e-22,13.202986155169937
9.487350993648847e-22,13.204966750643871
9.488283199458682e-22,13.206947643229256
9.489215495765733e-22,13.208928832970674
9.49014788257867e-22,13.210910319912687
9.491080359906161e-22,13.212892104099868
9.492012927756901e-22,13.214874185576834
9.492945586139565e-22,13.21685656438818
9.493878335062825e-22,13.218839240578504
9.494811174535357e-22,13.220822214192395
9.49574410456585e-22,13.222805485274497
9.49667712516298e-22,13.224789053869426
9.497610236335434e-22,13.22677292002181
9.498543438091892e-22,13.22875708377629
9.499476730441033e-22,13.2307415451775
9.500410113391546e-22,13.232726304270091
9.501343586952124e-22,13.234711361098743
9.50227715113144e-22,13.236696715708103
9.503210805938192e-22,13.238682368142843
9.504144551381064e-22,13.24066831844764
9.50507838746874e-22,13.24265456666717
9.506012314209915e-22,13.244641112846136
9.50694633161328e-22,13.246627957029238
9.507880439687519e-22,13.248615099261158
9.508814638441333e-22,13.250602539586632
9.509748927883408e-22,13.252590278050349
9.51068330802244e-22,13.254578314697058
9.51161777886713e-22,13.256566649571496
9.512552340426165e-22,13.25855528271837
9.513486992708245e-22,13.260544214182449
9.514421735722059e-22,13.262533444008454
9.515356569476317e-22,13.264522972241178
9.516291493979717e-22,13.26651279892537
9.51722650924095e-22,13.268502924105803
9.518161615268725e-22,13.270493347827248
9.519096812071737e-22,13.272484070134498
9.520032099658698e-22,13.274475091072349
9.520967478038302e-22,13.276466410685586
9.52190294721926e-22,13.278458029019026
9.52283850721027e-22,13.280449946117473
9.52377415802004e-22,13.28244216202574
9.524709899657274e-22,13.284434676788655
9.525645732130683e-22,13.28642749045105
9.526581655448972e-22,13.288420603057766
9.527517669620862e-22,13.290414014653654
9.528453774655045e-22,13.292407725283555
9.529389970560243e-22,13.294401734992327
9.530326257345167e-22,13.29639604382485
9.531262635018521e-22,13.298390651825969
9.532199103589033e-22,13.300385559040595
9.533135663065404e-22,13.302380765513584
9.534072313456354e-22,13.304376271289847
9.5350090547706e-22,13.306372076414277
9.535945887016852e-22,13.308368180931778
9.53688281020384e-22,13.310364584887266
9.537819824340277e-22,13.312361288325661
9.538756929434873e-22,13.314358291291871
9.539694125496358e-22,13.31635559383085
9.540631412533455e-22,13.318353195987537
9.54156879055488e-22,13.320351097806874
9.54250625956936e-22,13.322349299333808
9.543443819585617e-22,13.324347800613305
9.54438147061238e-22,13.326346601690345
9.54531921265837e-22,13.32834570260988
9.546257045732304e-22,13.33034510341688
9.547194969842914e-22,13.332344804156346
9.548132984998935e-22,13.334344804873268
9.549071091209099e-22,13.33634510561267
9.550009288482125e-22,13.338345706419535
9.550947576826746e-22,13.34034660733887
9.551885956251682e-22,13.342347808415695
9.552824426765697e-22,13.344349309695074
9.553762988377487e-22,13.346351111221992
9.554701641095802e-22,13.348353213041502
9.55564038492938e-22,13.350355615198666
9.556579219886952e-22,13.352358317738531
9.557518145977256e-22,13.354361320706158
9.558457163209025e-22,13.35636462414661
9.559396271591004e-22,13.358368228104974
9.560335471131923e-22,13.36037213262631
9.56127476184053e-22,13.362376337755725
9.562214143725563e-22,13.364380843538312
9.563153616795768e-22,13.366385650019172
9.564093181059878e-22,13.368390757243402
9.565032836526637e-22,13.37039616525612
9.565972583204801e-22,13.37240187410246
9.566912421103103e-22,13.374407883827546
9.56785235023029e-22,13.3764141944765
9.568792370595114e-22,13.378420806094482
9.569732482206316e-22,13.38042771872662
9.570672685072646e-22,13.382434932418084
9.571612979202852e-22,13.384442447214035
9.572553364605687e-22,13.386450263159634
9.573493841289904e-22,13.38845838030007
9.574434409264256e-22,13.39046679868052
9.575375068537489e-22,13.392475518346176
9.576315819118356e-22,13.394484539342226
9.577256661015612e-22,13.396493861713873
9.578197594238015e-22,13.398503485506334
9.579138618794325e-22,13.400513410764832
9.580079734693288e-22,13.402523637534566
9.581020941943667e-22,13.404534165860795
9.581962240554222e-22,13.406544995788728
9.582903630533703e-22,13.408556127363612
9.58384511189089e-22,13.410567560630733
9.584786684634528e-22,13.412579295635307
9.585728348773383e-22,13.414591332422622
9.586670104316215e-22,13.416603671037935
9.587611951271803e-22,13.418616311526545
9.58855388964889e-22,13.420629253933711
9.589495919456252e-22,13.422642498304732
9.590438040702647e-22,13.424656044684895
9.591380253396851e-22,13.426669893119525
9.592322557547638e-22,13.428684043653945
9.593264953163764e-22,13.43069849633344
9.594207440254006e-22,13.432713251203356
9.595150018827121e-22,13.434728308309005
9.596092688891895e-22,13.436743667695739
9.597035450457096e-22,13.438759329408908
9.5979783035315e-22,13.440775293493866
9.598921248123872e-22,13.442791559995957
9.599864284242999e-22,13.444808128960569
9.600807411897642e-22,13.446825000433044
9.60175063109659e-22,13.448842174458791
9.602693941848613e-22,13.450859651083178
9.6036373441625e-22,13.452877430351611
9.60458083804701e-22,13.454895512309475
9.605524423510947e-22,13.456913897002195
9.606468100563076e-22,13.458932584475177
9.607411869212176e-22,13.460951574773825
9.60835572946704e-22,13.462970867943595
9.60929968133645e-22,13.464990464029905
9.61024372482919e-22,13.46701036307821
9.611187859954034e-22,13.469030565133922
9.612132086719782e-22,13.471051070242535
9.613076405135214e-22,13.473071878449494
9.61402081520912e-22,13.475092989800265
9.614965316950284e-22,13.47711440434032
9.6159099103675e-22,13.479136122115152
9.61685459546956e-22,13.481158143170248
9.617799372265246e-22,13.483180467551092
9.61874424076335e-22,13.485203095303188
9.61968920097268e-22,13.487226026472062
9.62063425290202e-22,13.489249261103216
9.621579396560159e-22,13.491272799242171
9.622524631955901e-22,13.493296640934465
9.623469959098037e-22,13.49532078622563
9.624415377995363e-22,13.497345235161204
9.625360888656685e-22,13.499369987786752
9.6263064910908e-22,13.501395044147822
9.627252185306494e-22,13.503420404289962
9.628197971312581e-22,13.505446068258767
9.629143849117865e-22,13.507472036099815
9.630089818731148e-22,13.50949830785869
9.631035880161219e-22,13.51152488358096
9.631982033416895e-22,13.51355176331224
9.632928278506974e-22,13.515578947098128
9.63387461544026e-22,13.517606434984234
9.634821044225568e-22,13.519634227016187
9.635767564871693e-22,13.521662323239601
9.636714177387456e-22,13.523690723700115
9.637660881781667e-22,13.525719428443375
9.638607678063124e-22,13.527748437515013
9.639554566240646e-22,13.529777750960692
9.640501546323037e-22,13.531807368826057
9.641448618319116e-22,13.53383729115678
9.642395782237693e-22,13.535867517998545
9.643343038087595e-22,13.537898049397027
9.644290385877617e-22,13.539928885397908
9.645237825616588e-22,13.541960026046885
9.646185357313324e-22,13.543991471389669
9.647132980976636e-22,13.546023221471946
9.648080696615347e-22,13.54805527633944
9.64902850423828e-22,13.55008763603788
9.64997640385426e-22,13.552120300613003
9.650924395472085e-22,13.554153270110506
9.651872479100596e-22,13.556186544576157
9.652820654748612e-22,13.558220124055705
9.653768922424957e-22,13.560254008594894
9.654717282138452e-22,13.562288198239491
9.655665733897927e-22,13.56432269303528
9.65661427771221e-22,13.566357493028026
9.657562913590122e-22,13.568392598263499
9.658511641540495e-22,13.570428008787514
9.65946046157215e-22,13.57246372464584
9.660409373693927e-22,13.5744997458843
9.66135837791465e-22,13.576536072548691
9.662307474243161e-22,13.578572704684852
9.663256662688288e-22,13.580609642338597
9.664205943258857e-22,13.582646885555752
9.665155315963699e-22,13.584684434382146
9.666104780811663e-22,13.586722288863632
9.667054337811585e-22,13.588760449046093
9.668003986972286e-22,13.590798914975336
9.668953728302611e-22,13.59283768669725
9.669903561811404e-22,13.594876764257709
9.670853487507496e-22,13.596916147702585
9.671803505399732e-22,13.598955837077773
9.672753615496954e-22,13.600995832429165
9.673703817808e-22,13.60303613380265
9.674654112341717e-22,13.60507674124415
9.675604499106945e-22,13.607117654799561
9.676554978112533e-22,13.609158874514828
9.677505549367323e-22,13.611200400435857
9.678456212880156e-22,13.61324223260859
9.679406968659891e-22,13.615284371078967
9.680357816715366e-22,13.61732681589294
9.681308757055429e-22,13.619369567096449
9.68225978968894e-22,13.621412624735479
9.683210914624744e-22,13.623455988855987
9.684162131871686e-22,13.62549965950394
9.685113441438625e-22,13.627543636725331
9.686064843334413e-22,13.629587920566149
9.68701633756791e-22,13.631632511072402
9.687967924147971e-22,13.633677408290087
9.688919603083432e-22,13.635722612265186
9.689871374383169e-22,13.63776812304374
9.690823238056026e-22,13.63981394067177
9.691775194110875e-22,13.64186006519531
9.692727242556567e-22,13.643906496660396
9.693679383401963e-22,13.645953235113067
9.694631616655933e-22,13.648000280599392
9.695583942327322e-22,13.650047633165407
9.696536360425007e-22,13.652095292857192
9.697488870957845e-22,13.654143259720813
9.6984414739347e-22,13.656191533802348
9.699394169364434e-22,13.658240115147876
9.70034695725592e-22,13.660289003803504
9.701299837618025e-22,13.662338199815338
9.702252810459612e-22,13.66438770322947
9.703205875789555e-22,13.666437514092015
9.704159033616719e-22,13.6684876324491
9.705112283949986e-22,13.670538058346866
9.706065626798212e-22,13.672588791831421
9.707019062170272e-22,13.67463983294892
9.70797259007505e-22,13.676691181745511
9.7089262105214e-22,13.678742838267329
9.709879923518218e-22,13.680794802560568
9.710833729074371e-22,13.682847074671399
9.71178762719873e-22,13.684899654645962
9.712741617900178e-22,13.68695254253046
9.713695701187591e-22,13.689005738371083
9.71464987706985e-22,13.691059242214028
9.715604145555831e-22,13.693113054105487
9.71655850665442e-22,13.69516717409169
9.717512960374495e-22,13.697221602218846
9.718467506724943e-22,13.699276338533176
9.71942214571465e-22,13.70133138308093
9.720376877352489e-22,13.703386735908317
9.721331701647348e-22,13.705442397061598
9.722286618608127e-22,13.707498366587036
9.72324162824369e-22,13.709554644530863
9.724196730562938e-22,13.711611230939356
9.725151925574765e-22,13.713668125858804
9.72610721328806e-22,13.715725329335491
9.727062593711709e-22,13.717782841415683
9.728018066854595e-22,13.719840662145675
9.728973632725621e-22,13.72189879157178
9.72992929133368e-22,13.723957229740305
9.730885042687665e-22,13.726015976697559
9.731840886796468e-22,13.728075032489867
9.732796823668977e-22,13.73013439716354
9.7337528533141e-22,13.73219407076493
9.734708975740736e-22,13.734254053340383
9.735665190957772e-22,13.736314344936243
9.736621498974118e-22,13.73837494559887
9.737577899798665e-22,13.740435855374617
9.73853439344033e-22,13.742497074309874
9.739490979907987e-22,13.744558602450994
9.74044765921056e-22,13.746620439844369
9.741404431356954e-22,13.748682586536415
9.742361296356062e-22,13.750745042573502
9.743318254216794e-22,13.752807808002048
9.744275304948064e-22,13.754870882868463
9.74523244855877e-22,13.756934267219165
9.746189685057823e-22,13.758997961100585
9.74714701445412e-22,13.761061964559138
9.74810443675659e-22,13.763126277641286
9.749061951974122e-22,13.765190900393451
9.75001956011565e-22,13.767255832862109
9.750977261190063e-22,13.769321075093703
9.7519350552063e-22,13.771386627134728
9.752892942173259e-22,13.773452489031648
9.753850922099854e-22,13.775518660830928
9.754808994995001e-22,13.777585142579062
9.755767160867625e-22,13.779651934322569
9.756725419726635e-22,13.781719036107921
9.75768377158095e-22,13.783786447981644
9.758642216439496e-22,13.785854169990255
9.75960075431119e-22,13.787922202180273
9.760559385204943e-22,13.789990544598231
9.761518109129698e-22,13.79205919729067
9.762476926094354e-22,13.794128160304126
9.763435836107852e-22,13.796197433685156
9.764394839179112e-22,13.79826701748033
9.765353935317051e-22,13.800336911736188
9.766313124530614e-22,13.80240711649934
9.767272406828706e-22,13.80447763181632
9.768231782220267e-22,13.806548457733742
9.769191250714229e-22,13.808619594298198
9.770150812319502e-22,13.810691041556268
9.771110467045035e-22,13.812762799554577
9.772070214899758e-22,13.814834868339748
9.7730300558926e-22,13.816907247958385
9.77398999003249e-22,13.81897993845713
9.774950017328375e-22,13.821052939882609
9.775910137789182e-22,13.82312625228148
9.776870351423848e-22,13.825199875700378
9.777830658241302e-22,13.827273810185954
9.778791058250492e-22,13.829348055784887
9.77975155146035e-22,13.831422612543834
9.78071213787982e-22,13.833497480509482
9.781672817517838e-22,13.835572659728516
9.78263359038336e-22,13.837648150247642
9.78359445648531e-22,13.839723952113538
9.784555415832637e-22,13.841800065372905
9.785516468434275e-22,13.843876490072448
9.786477614299179e-22,13.845953226258906
9.787438853436292e-22,13.848030273979
9.788400185854571e-22,13.850107633279487
9.78936161156295e-22,13.852185304207067
9.790323130570379e-22,13.854263286808512
9.791284742885815e-22,13.856341581130579
9.792246448518194e-22,13.858420187220007
9.793208247476474e-22,13.860499105123578
9.794170139769604e-22,13.862578334888056
9.79513212540654e-22,13.864657876560246
9.796094204396237e-22,13.866737730186925
9.797056376747642e-22,13.868817895814885
9.798018642469718e-22,13.870898373490938
9.798981001571415e-22,13.872979163261896
9.799943454061695e-22,13.875060265174568
9.80090599994951e-22,13.877141679275788
9.801868639243827e-22,13.879223405612384
9.802831371953597e-22,13.881305444231192
9.803794198087785e-22,13.883387795179063
9.804757117655349e-22,13.885470458502839
9.805720130665264e-22,13.88755343424941
9.80668323712648e-22,13.889636722465616
9.807646437047957e-22,13.891720323198331
9.808609730438665e-22,13.893804236494438
9.809573117307571e-22,13.895888462400823
9.810536597663647e-22,13.8979730009644
9.811500171515853e-22,13.90005785223205
9.81246383887317e-22,13.902143016250712
9.813427599744544e-22,13.904228493067258
9.81439145413896e-22,13.90631428272864
9.815355402065392e-22,13.908400385281789
9.816319443532799e-22,13.910486800773617
9.817283578550156e-22,13.912573529251082
9.818247807126455e-22,13.914660570761164
9.819212129270648e-22,13.916747925350782
9.820176544991721e-22,13.918835593066907
9.821141054298648e-22,13.920923573956532
9.822105657200408e-22,13.923011868066622
9.823070353705975e-22,13.925100475444161
9.824035143824327e-22,13.927189396136148
9.825000027564456e-22,13.92927863018959
9.825965004935328e-22,13.931368177651484
9.826930075945928e-22,13.933458038568842
9.827895240605244e-22,13.9355482129887
9.828860498922257e-22,13.937638700958079
9.829825850905945e-22,13.939729502524012
9.83079129656531e-22,13.941820617733566
9.831756835909323e-22,13.943912046633763
9.832722468946971e-22,13.946003789271666
9.833688195687247e-22,13.94809584569434
9.83465401613914e-22,13.95018821594887
9.83561993031163e-22,13.952280900082304
9.836585938213715e-22,13.954373898141746
9.837552039854389e-22,13.956467210174297
9.838518235242637e-22,13.958560836227049
9.839484524387464e-22,13.960654776347107
9.840450907297844e-22,13.962749030581572
9.841417383982782e-22,13.964843598977572
9.842383954451277e-22,13.966938481582249
9.843350618712323e-22,13.969033678442722
9.844317376774913e-22,13.971129189606138
9.845284228648055e-22,13.973225015119647
9.846251174340743e-22,13.97532115503042
9.84721821386198e-22,13.9774176093856
9.848185347220766e-22,13.97951437823237
9.84915257442609e-22,13.981611461617875
9.850119895486966e-22,13.983708859589331
9.851087310412393e-22,13.985806572193919
9.852054819211386e-22,13.987904599478838
9.853022421892942e-22,13.990002941491309
9.853990118466072e-22,13.992101598278534
9.85495790893978e-22,13.994200569887735
9.855925793323078e-22,13.996299856366132
9.856893771624956e-22,13.998399457760943
9.857861843854451e-22,14.000499374119448
9.858830010020554e-22,14.002599605488857
9.85979827013229e-22,14.00470015191646
9.860766624198663e-22,14.006801013449492
9.861735072228689e-22,14.008902190135238
9.862703614231378e-22,14.011003682020965
9.863672250215754e-22,14.013105489153965
9.86464098019082e-22,14.015207611581513
9.8656098041656e-22,14.017310049350913
9.866578722149123e-22,14.019412802509493
9.86754773415039e-22,14.021515871104535
9.868516840178424e-22,14.023619255183371
9.869486040242258e-22,14.02572295479333
9.870455334350897e-22,14.02782696998174
9.871424722513373e-22,14.02993130079594
9.872394204738713e-22,14.032035947283292
9.873363781035933e-22,14.034140909491137
9.87433345141405e-22,14.03624618746682
9.875303215882096e-22,14.038351781257719
9.876273074449103e-22,14.04045769091123
9.877243027124096e-22,14.04256391647472
9.878213073916103e-22,14.044670457995581
9.87918321483415e-22,14.04677731552121
9.880153449887271e-22,14.048884489099013
9.8811237790845e-22,14.050991978776405
9.882094202434863e-22,14.053099784600802
9.883064719947396e-22,14.055207906619625
9.884035331631131e-22,14.057316344880306
9.885006037495108e-22,14.0594250994303
9.885976837548356e-22,14.061534170317051
9.886947731799912e-22,14.063643557587993
9.887918720258817e-22,14.065753261290599
9.888889802934105e-22,14.067863281472349
9.88986097983482e-22,14.069973618180706
9.890832250970001e-22,14.072084271463156
9.89180361634868e-22,14.07419524136718
9.892775075979903e-22,14.07630652794027
9.893746629872717e-22,14.078418131229949
9.894718278036157e-22,14.080530051283706
9.895690020479277e-22,14.082642288149085
9.896661857211122e-22,14.084754841873597
9.897633788240734e-22,14.086867712504787
9.898605813577158e-22,14.08898090009017
9.899577933229441e-22,14.091094404677307
9.900550147206645e-22,14.09320822631376
9.901522455517806e-22,14.095322365047078
9.902494858171978e-22,14.097436820924834
9.903467355178215e-22,14.099551593994605
9.904439946545563e-22,14.101666684303966
9.905412632283083e-22,14.10378209190051
9.90638541239982e-22,14.10589781683183
9.90735828690484e-22,14.108013859145537
9.908331255807196e-22,14.110130218889253
9.90930431911595e-22,14.112246896110591
9.910277476840144e-22,14.114363890857156
9.91125072898885e-22,14.116481203176592
9.912224075571114e-22,14.118598833116534
9.913197516596008e-22,14.12071678072463
9.91417105207258e-22,14.122835046048523
9.915144682009918e-22,14.124953629135911
9.916118406417058e-22,14.127072530034427
9.917092225303073e-22,14.129191748791749
9.91806613867704e-22,14.13131128545559
9.919040146548008e-22,14.1334311400736
9.92001424892505e-22,14.135551312693503
9.920988445817238e-22,14.13767180336299
9.921962737233633e-22,14.139792612129774
9.922937123183304e-22,14.141913739041573
9.923911603675332e-22,14.144035184146128
9.924886178718777e-22,14.14615694749115
9.925860848322713e-22,14.14827902912438
9.926835612496204e-22,14.150401429093552
9.927810471248346e-22,14.152524147446455
9.928785424588194e-22,14.15464718423083
9.929760472524838e-22,14.156770539494453
9.930735615067343e-22,14.158894213285095
9.931710852224789e-22,14.16101820565053
9.93268618400626e-22,14.163142516638567
9.933661610420828e-22,14.165267146296987
9.934637131477577e-22,14.1673920946736
9.93561274718559e-22,14.16951736181622
9.93658845755394e-22,14.171642947772657
9.937564262591724e-22,14.173768852590758
9.938540162308015e-22,14.175895076318335
9.939516156711895e-22,14.178021619003227
9.940492245812461e-22,14.1801484806933
9.941468429618783e-22,14.182275661436375
9.942444708139957e-22,14.184403161280338
9.943421081385078e-22,14.186530980273064
9.944397549363219e-22,14.188659118462397
9.945374112083475e-22,14.190787575896255
9.946350769554947e-22,14.192916352622502
9.947327521786723e-22,14.195045448689061
9.948304368787885e-22,14.197174864143822
9.94928131056755e-22,14.199304599034718
9.950258347134785e-22,14.201434653409631
9.951235478498696e-22,14.203565027316504
9.952212704668374e-22,14.205695720803257
9.953190025652928e-22,14.207826733917862
9.954167441461445e-22,14.209958066708229
9.955144952103033e-22,14.212089719222359
9.956122557586787e-22,14.21422169150818
9.957100257921803e-22,14.216353983613663
9.958078053117187e-22,14.218486595586796
9.959055943182047e-22,14.220619527475568
9.960033928125478e-22,14.222752779327955
9.961012007956595e-22,14.224886351191973
